,Germany,Germany,Germany,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Spain,Spain,Spain,France,France,France
,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio
date,,,,,,,,,,,,,,,,,,
2010-08-07,63,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,37,0,0.0,22,0,0.0
2010-08-08,108,0,0.0,2.0,0.0,0.0,459.0,0.0,0.0,1.0,0.0,0.0,36,0,0.0,17,0,0.0
2010-08-09,168,0,0.0,3.0,0.0,0.0,,,,7.0,0.0,0.0,43,0,0.0,33,0,0.0
2010-08-10,192,0,0.0,2.0,0.0,0.0,,,,7.0,0.0,0.0,35,0,0.0,38,0,0.0
2010-08-11,166,0,0.0,,,,1.0,0.0,0.0,9.0,0.0,0.0,30,0,0.0,47,0,0.0
2010-08-12,165,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,31,0,0.0,39,0,0.0
2010-08-13,99,0,0.0,,,,3.0,0.0,0.0,23.0,0.0,0.0,47,0,0.0,46,0,0.0
2010-08-14,69,0,0.0,,,,,,,17.0,0.0,0.0,33,0,0.0,18,0,0.0
2010-08-15,102,0,0.0,1.0,0.0,0.0,,,,3.0,0.0,0.0,28,0,0.0,11,0,0.0
2010-08-16,194,0,0.0,1.0,0.0,0.0,,,,4.0,0.0,0.0,35,0,0.0,30,0,0.0
2010-08-17,180,0,0.0,,,,2.0,0.0,0.0,1.0,0.0,0.0,35,0,0.0,23,0,0.0
2010-08-18,175,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,0,0.0,26,0,0.0
2010-08-19,132,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,30,0,0.0,37,0,0.0
2010-08-20,107,0,0.0,3.0,0.0,0.0,,,,,,,44,0,0.0,44,1,0.022727272727272728
2010-08-21,84,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,0,0.0,22,0,0.0
2010-08-22,107,0,0.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,30,1,0.03333333333333333,12,0,0.0
2010-08-23,177,0,0.0,,,,,,,1.0,0.0,0.0,41,0,0.0,26,1,0.038461538461538464
2010-08-24,196,0,0.0,1.0,0.0,0.0,,,,4.0,0.0,0.0,47,0,0.0,32,0,0.0
2010-08-25,207,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,34,0,0.0,24,0,0.0
2010-08-26,215,0,0.0,3.0,0.0,0.0,,,,,,,45,0,0.0,30,0,0.0
2010-08-27,196,0,0.0,1.0,0.0,0.0,,,,2.0,0.0,0.0,38,0,0.0,31,0,0.0
2010-08-28,76,0,0.0,,,,,,,1.0,0.0,0.0,32,0,0.0,14,0,0.0
2010-08-29,113,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,36,0,0.0,14,1,0.07142857142857142
2010-08-30,207,0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,36,0,0.0,29,0,0.0
2010-08-31,212,1,0.0047169811320754715,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,41,0,0.0,42,0,0.0
2010-09-01,173,0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,43,0,0.0,85,0,0.0
2010-09-02,206,0,0.0,,,,1.0,0.0,0.0,,,,35,0,0.0,78,0,0.0
2010-09-03,200,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,41,0,0.0,74,0,0.0
2010-09-04,90,0,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,38,0,0.0,60,0,0.0
2010-09-05,113,0,0.0,,,,,,,1.0,0.0,0.0,42,0,0.0,49,0,0.0
2010-09-06,208,0,0.0,,,,,,,4.0,0.0,0.0,37,0,0.0,90,0,0.0
2010-09-07,216,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,0,0.0,50,0,0.0
2010-09-08,205,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,50,0,0.0,71,0,0.0
2010-09-09,195,0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,54,0,0.0,76,0,0.0
2010-09-10,204,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,48,0,0.0,80,0,0.0
2010-09-11,96,0,0.0,3.0,0.0,0.0,,,,4.0,0.0,0.0,34,0,0.0,45,0,0.0
2010-09-12,126,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,,,,32,0,0.0,52,0,0.0
2010-09-13,197,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,48,0,0.0,70,1,0.014285714285714285
2010-09-14,191,0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,37,0,0.0,67,0,0.0
2010-09-15,166,0,0.0,1.0,0.0,0.0,,,,3.0,0.0,0.0,59,0,0.0,72,0,0.0
2010-09-16,179,0,0.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,48,0,0.0,71,0,0.0
2010-09-17,179,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,43,0,0.0,80,0,0.0
2010-09-18,94,0,0.0,1.0,0.0,0.0,,,,2.0,0.0,0.0,38,0,0.0,43,0,0.0
2010-09-19,117,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,44,0,0.0,45,0,0.0
2010-09-20,216,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,31,0,0.0,80,2,0.025
2010-09-21,210,0,0.0,4.0,0.0,0.0,,,,2.0,0.0,0.0,38,0,0.0,80,0,0.0
2010-09-22,153,0,0.0,,,,,,,2.0,0.0,0.0,49,1,0.02040816326530612,86,0,0.0
2010-09-23,165,0,0.0,,,,,,,3.0,0.0,0.0,40,0,0.0,63,0,0.0
2010-09-24,197,0,0.0,1.0,0.0,0.0,,,,7.0,0.0,0.0,41,0,0.0,89,0,0.0
2010-09-25,72,0,0.0,2.0,0.0,0.0,,,,3.0,0.0,0.0,41,0,0.0,44,0,0.0
2010-09-26,124,0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,39,0,0.0,57,2,0.03508771929824561
2010-09-27,180,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,38,1,0.02631578947368421,89,0,0.0
2010-09-28,173,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,34,0,0.0,85,0,0.0
2010-09-29,146,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,52,0,0.0,95,0,0.0
2010-09-30,177,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,46,0,0.0,91,0,0.0
2010-10-01,150,0,0.0,1.0,0.0,0.0,,,,3.0,0.0,0.0,49,0,0.0,109,0,0.0
2010-10-02,70,0,0.0,1.0,0.0,0.0,,,,3.0,0.0,0.0,23,0,0.0,35,0,0.0
2010-10-03,64,0,0.0,,,,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,10,0,0.0,42,0,0.0
2010-10-04,154,0,0.0,2.0,0.0,0.0,,,,2.0,0.0,0.0,26,0,0.0,77,0,0.0
2010-10-05,228,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,56,0,0.0,81,0,0.0
2010-10-06,150,0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,47,0,0.0,84,0,0.0
2010-10-07,175,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,49,0,0.0,81,0,0.0
2010-10-08,185,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,47,0,0.0,100,0,0.0
2010-10-09,76,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,0,0.0,62,0,0.0
2010-10-10,110,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,35,0,0.0,58,0,0.0
2010-10-11,212,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52,0,0.0,88,0,0.0
2010-10-12,194,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,38,0,0.0,75,0,0.0
2010-10-13,200,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,48,0,0.0,84,0,0.0
2010-10-14,190,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,48,1,0.020833333333333332,91,1,0.01098901098901099
2010-10-15,167,0,0.0,,,,,,,6.0,0.0,0.0,57,0,0.0,105,0,0.0
2010-10-16,73,0,0.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,39,0,0.0,46,0,0.0
2010-10-17,116,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,43,0,0.0,58,0,0.0
2010-10-18,177,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,41,0,0.0,82,0,0.0
2010-10-19,197,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,52,0,0.0,84,0,0.0
2010-10-20,169,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,46,0,0.0,105,0,0.0
2010-10-21,195,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,45,0,0.0,77,0,0.0
2010-10-22,188,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,57,0,0.0,83,0,0.0
2010-10-23,66,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,41,0,0.0,51,0,0.0
2010-10-24,109,0,0.0,,,,,,,,,,30,0,0.0,52,0,0.0
2010-10-25,231,0,0.0,,,,5.0,0.0,0.0,3.0,0.0,0.0,43,1,0.023255813953488372,81,0,0.0
2010-10-26,212,0,0.0,,,,3.0,0.0,0.0,3.0,0.0,0.0,48,0,0.0,78,0,0.0
2010-10-27,202,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,43,0,0.0,91,1,0.01098901098901099
2010-10-28,150,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,48,0,0.0,87,0,0.0
2010-10-29,170,0,0.0,,,,,,,4.0,0.0,0.0,49,0,0.0,80,0,0.0
2010-10-30,71,0,0.0,,,,1.0,0.0,0.0,3.0,0.0,0.0,38,0,0.0,61,0,0.0
2010-10-31,132,0,0.0,,,,4.0,0.0,0.0,,,,39,0,0.0,55,0,0.0
2010-11-01,187,0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,43,0,0.0,76,0,0.0
2010-11-02,203,0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,65,0,0.0,89,0,0.0
2010-11-03,149,0,0.0,,,,,,,7.0,0.0,0.0,53,0,0.0,93,0,0.0
2010-11-04,107,0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,53,1,0.018867924528301886,78,0,0.0
2010-11-05,112,0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,46,0,0.0,76,0,0.0
2010-11-06,85,0,0.0,1.0,0.0,0.0,,,,4.0,0.0,0.0,41,0,0.0,61,0,0.0
2010-11-07,117,0,0.0,2.0,0.0,0.0,,,,,,,37,0,0.0,51,0,0.0
2010-11-08,183,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,44,0,0.0,86,0,0.0
2010-11-09,217,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,46,0,0.0,79,0,0.0
2010-11-10,213,1,0.004694835680751174,,,,1.0,0.0,0.0,30.0,0.0,0.0,48,0,0.0,86,0,0.0
2010-11-11,195,1,0.005128205128205128,2.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,52,1,0.019230769230769232,59,0,0.0
2010-11-12,188,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,47,0,0.0,94,0,0.0
2010-11-13,114,0,0.0,1.0,0.0,0.0,,,,4.0,0.0,0.0,36,0,0.0,85,1,0.011764705882352941
2010-11-14,103,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,47,0,0.0,60,0,0.0
2010-11-15,214,0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,53,0,0.0,77,0,0.0
2010-11-16,191,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,52,0,0.0,65,0,0.0
2010-11-17,205,0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,54,0,0.0,87,0,0.0
2010-11-18,131,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,50,0,0.0,93,0,0.0
2010-11-19,159,0,0.0,2.0,0.0,0.0,,,,9.0,0.0,0.0,43,0,0.0,82,0,0.0
2010-11-20,21,0,0.0,1.0,0.0,0.0,,,,6.0,0.0,0.0,41,0,0.0,67,0,0.0
2010-11-21,121,0,0.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,40,0,0.0,62,0,0.0
2010-11-22,164,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,46,1,0.021739130434782608,82,0,0.0
2010-11-23,170,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,53,0,0.0,94,0,0.0
2010-11-24,199,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,44,0,0.0,93,0,0.0
2010-11-25,192,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,52,0,0.0,86,0,0.0
2010-11-26,144,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,46,0,0.0,81,0,0.0
2010-11-27,65,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,46,0,0.0,73,0,0.0
2010-11-28,134,0,0.0,,,,,,,4.0,0.0,0.0,48,0,0.0,56,0,0.0
2010-11-29,204,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,49,0,0.0,97,0,0.0
2010-11-30,207,0,0.0,4.0,0.0,0.0,,,,14.0,0.0,0.0,51,0,0.0,87,0,0.0
2010-12-01,207,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,44,0,0.0,114,0,0.0
2010-12-02,202,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,46,0,0.0,79,0,0.0
2010-12-03,199,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,49,0,0.0,91,0,0.0
2010-12-04,91,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,43,0,0.0,73,0,0.0
2010-12-05,112,0,0.0,6.0,0.0,0.0,,,,1.0,0.0,0.0,29,0,0.0,64,0,0.0
2010-12-06,199,0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,46,0,0.0,90,0,0.0
2010-12-07,189,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,54,0,0.0,100,0,0.0
2010-12-08,203,0,0.0,,,,3.0,0.0,0.0,2.0,0.0,0.0,47,0,0.0,84,0,0.0
2010-12-09,137,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,49,0,0.0,88,0,0.0
2010-12-10,145,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55,0,0.0,95,0,0.0
2010-12-11,71,0,0.0,2.0,0.0,0.0,,,,,,,37,0,0.0,69,0,0.0
2010-12-12,98,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,,,,21,0,0.0,45,0,0.0
2010-12-13,134,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,0,0.0,103,0,0.0
2010-12-14,69,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,53,0,0.0,118,0,0.0
2010-12-15,55,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,54,0,0.0,117,0,0.0
2010-12-16,50,0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50,0,0.0,101,0,0.0
2010-12-17,50,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,0,0.0,96,0,0.0
2010-12-18,25,0,0.0,1.0,0.0,0.0,,,,4.0,0.0,0.0,39,0,0.0,60,0,0.0
2010-12-19,26,0,0.0,2.0,0.0,0.0,,,,5.0,0.0,0.0,31,0,0.0,49,0,0.0
2010-12-20,56,0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,50,0,0.0,84,0,0.0
2010-12-21,38,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,49,0,0.0,76,0,0.0
2010-12-22,35,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,22,0,0.0,89,0,0.0
2010-12-23,42,0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,53,1,0.018867924528301886,79,0,0.0
2010-12-24,17,0,0.0,2.0,0.0,0.0,,,,2.0,0.0,0.0,34,0,0.0,74,0,0.0
2010-12-25,11,0,0.0,,,,,,,,,,24,0,0.0,63,0,0.0
2010-12-26,21,0,0.0,2.0,0.0,0.0,,,,,,,27,0,0.0,44,0,0.0
2010-12-27,34,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,49,0,0.0,67,0,0.0
2010-12-28,34,0,0.0,,,,4.0,0.0,0.0,1.0,0.0,0.0,40,0,0.0,66,0,0.0
2010-12-29,29,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42,0,0.0,77,0,0.0
2010-12-30,28,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,48,0,0.0,75,0,0.0
2010-12-31,21,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,31,0,0.0,79,0,0.0
2011-01-01,13,0,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,25,0,0.0,75,0,0.0
2011-01-02,20,0,0.0,,,,1.0,0.0,0.0,3.0,0.0,0.0,39,0,0.0,48,0,0.0
2011-01-03,43,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,40,0,0.0,71,0,0.0
2011-01-04,41,0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,41,0,0.0,85,0,0.0
2011-01-05,55,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,43,0,0.0,78,0,0.0
2011-01-06,66,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,41,0,0.0,75,0,0.0
2011-01-07,60,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,35,0,0.0,73,0,0.0
2011-01-08,28,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,34,0,0.0,68,0,0.0
2011-01-09,31,0,0.0,,,,,,,1.0,0.0,0.0,31,0,0.0,48,0,0.0
2011-01-10,35,0,0.0,3.0,0.0,0.0,,,,3.0,0.0,0.0,42,0,0.0,93,0,0.0
2011-01-11,51,0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,47,0,0.0,94,0,0.0
2011-01-12,41,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47,0,0.0,89,0,0.0
2011-01-13,52,0,0.0,3.0,0.0,0.0,,,,8.0,0.0,0.0,40,0,0.0,88,0,0.0
2011-01-14,50,0,0.0,5.0,0.0,0.0,,,,6.0,0.0,0.0,41,0,0.0,112,0,0.0
2011-01-15,25,0,0.0,3.0,0.0,0.0,,,,1.0,0.0,0.0,42,0,0.0,82,0,0.0
2011-01-16,21,0,0.0,1.0,0.0,0.0,,,,3.0,0.0,0.0,36,0,0.0,70,0,0.0
2011-01-17,54,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,47,0,0.0,99,0,0.0
2011-01-18,43,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,45,0,0.0,94,0,0.0
2011-01-19,60,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,0,0.0,103,0,0.0
2011-01-20,53,0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,53,0,0.0,94,0,0.0
2011-01-21,51,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,47,1,0.02127659574468085,115,0,0.0
2011-01-22,30,0,0.0,5.0,0.0,0.0,,,,3.0,0.0,0.0,36,0,0.0,66,0,0.0
2011-01-23,26,0,0.0,1.0,0.0,0.0,,,,,,,28,0,0.0,63,0,0.0
2011-01-24,58,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,48,0,0.0,96,0,0.0
2011-01-25,58,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,50,0,0.0,100,0,0.0
2011-01-26,54,0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,44,0,0.0,90,0,0.0
2011-01-27,71,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,45,0,0.0,165,1,0.006060606060606061
2011-01-28,60,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,56,0,0.0,117,0,0.0
2011-01-29,23,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,35,0,0.0,100,0,0.0
2011-01-30,29,0,0.0,2.0,0.0,0.0,,,,3.0,0.0,0.0,39,0,0.0,77,0,0.0
2011-01-31,41,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,47,0,0.0,108,0,0.0
2011-02-01,59,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,38,0,0.0,100,0,0.0
2011-02-02,53,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,47,0,0.0,93,0,0.0
2011-02-03,50,0,0.0,,,,1.0,0.0,0.0,6.0,0.0,0.0,31,0,0.0,91,1,0.01098901098901099
2011-02-04,61,0,0.0,2.0,0.0,0.0,,,,12.0,0.0,0.0,84,1,0.011904761904761904,107,0,0.0
2011-02-05,20,0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,21,0,0.0,82,0,0.0
2011-02-06,25,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,33,0,0.0,62,0,0.0
2011-02-07,56,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,50,0,0.0,111,0,0.0
2011-02-08,48,0,0.0,,,,2.0,0.0,0.0,6.0,0.0,0.0,39,0,0.0,115,0,0.0
2011-02-09,60,0,0.0,2.0,0.0,0.0,,,,2.0,0.0,0.0,53,0,0.0,95,0,0.0
2011-02-10,45,0,0.0,3.0,0.0,0.0,,,,4.0,0.0,0.0,43,0,0.0,140,0,0.0
2011-02-11,46,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,46,0,0.0,118,0,0.0
2011-02-12,24,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,45,0,0.0,75,0,0.0
2011-02-13,25,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,36,0,0.0,53,0,0.0
2011-02-14,56,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,52,0,0.0,117,0,0.0
2011-02-15,56,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,0,0.0,94,0,0.0
2011-02-16,68,0,0.0,2.0,0.0,0.0,,,,4.0,0.0,0.0,53,0,0.0,107,0,0.0
2011-02-17,118,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,49,0,0.0,113,0,0.0
2011-02-18,58,0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,50,0,0.0,116,0,0.0
2011-02-19,44,0,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,39,0,0.0,76,0,0.0
2011-02-20,26,0,0.0,10.0,0.0,0.0,,,,,,,42,0,0.0,59,0,0.0
2011-02-21,57,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,58,0,0.0,113,0,0.0
2011-02-22,56,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,43,0,0.0,99,0,0.0
2011-02-23,62,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,67,0,0.0,118,0,0.0
2011-02-24,74,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,41,0,0.0,98,0,0.0
2011-02-25,69,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,46,0,0.0,91,0,0.0
2011-02-26,27,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40,0,0.0,69,0,0.0
2011-02-27,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,39,0,0.0,67,0,0.0
2011-02-28,77,0,0.0,3.0,0.0,0.0,,,,,,,66,0,0.0,115,0,0.0
2011-03-01,80,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,43,0,0.0,101,0,0.0
2011-03-02,55,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,54,0,0.0,110,0,0.0
2011-03-03,71,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,68,0,0.0,103,1,0.009708737864077669
2011-03-04,56,0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,50,0,0.0,116,0,0.0
2011-03-05,26,0,0.0,2.0,0.0,0.0,,,,6.0,0.0,0.0,50,0,0.0,79,0,0.0
2011-03-06,23,0,0.0,,,,1.0,0.0,0.0,,,,40,0,0.0,59,0,0.0
2011-03-07,45,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,44,0,0.0,114,0,0.0
2011-03-08,46,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,64,0,0.0,121,0,0.0
2011-03-09,51,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,58,0,0.0,97,0,0.0
2011-03-10,52,0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,51,0,0.0,126,0,0.0
2011-03-11,55,0,0.0,5.0,0.0,0.0,,,,10.0,0.0,0.0,57,0,0.0,125,0,0.0
2011-03-12,29,0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,48,0,0.0,75,0,0.0
2011-03-13,26,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,51,0,0.0,54,0,0.0
2011-03-14,57,0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,52,0,0.0,110,0,0.0
