country,qid,year,month,views,total_views,views_norm
France,Q477918,2023,11,2604,1197136167,2.175191153505598
France,Q477918,2023,12,2194,1133013491,1.936428839928085
France,Q477918,2024,1,2858,1309784571,2.1820382246661842
France,Q477918,2024,2,2886,1112986352,2.5930237103212925
France,Q477918,2024,3,4769,1192545486,3.9990088897959235
France,Q477918,2024,4,6113,1004009603,6.088587182567017
France,Q477918,2024,5,11608,966309456,12.012714899894346
France,Q477918,2024,6,13670,955000728,14.31412521394434
France,Q477918,2024,7,20194,904675669,22.321811774071268
France,Q477918,2024,8,30749,1025672394,29.979358106814757
France,Q477918,2024,9,13779,951637286,14.479256122799711
France,Q477918,2024,10,5311,1022104086,5.196143986455016
France,Q477918,2024,11,2860,1188772051,2.405843910608561
France,Q477918,2024,12,1817,1018339794,1.7842767322907938
France,Q477918,2025,1,2008,1547811209,1.2973158407977392
France,Q477918,2025,2,1941,1023633774,1.8961859693386787
France,Q477918,2025,3,3047,1042223698,2.9235566278593677
France,Q477918,2025,4,6151,1004282241,6.124772249158989
France,Q477918,2025,5,9990,993153468,10.058868364138865
France,Q477918,2025,6,15965,889307505,17.95217054870126
France,Q477918,2025,7,22036,850948651,25.89580461065917
France,Q477918,2025,8,35942,868565937,41.38085373707212
France,Q477918,2025,9,15898,903295430,17.60000047824885
France,Q477918,2025,10,5600,865956600,6.466836790665953
France,Q477918,2025,11,2513,904573964,2.778103394539001
France,Q477918,2025,12,1862,931359562,1.9992278771493408
Italy,Q477918,2015,7,12431,540720849,22.989681317059777
Italy,Q477918,2015,8,14396,539975078,26.660489690229742
Italy,Q477918,2015,9,8682,569029813,15.257548553084336
Italy,Q477918,2015,10,3427,572239748,5.98874861800058
Italy,Q477918,2015,11,1397,578928046,2.413080536782286
Italy,Q477918,2015,12,995,578112229,1.721119101253262
Italy,Q477918,2016,1,4083,687098435,5.942380002655661
Italy,Q477918,2016,2,4852,639564331,7.586414321157632
Italy,Q477918,2016,3,1921,649810241,2.956247653228352
Italy,Q477918,2016,4,2403,606658414,3.961042894230755
Italy,Q477918,2016,5,3805,639819496,5.94698977412842
Italy,Q477918,2016,6,6168,602115345,10.243884417195844
Italy,Q477918,2016,7,9948,564710422,17.6161083848387
Italy,Q477918,2016,8,10892,570222772,19.101306603027073
Italy,Q477918,2016,9,9539,578710172,16.483207763626453
Italy,Q477918,2016,10,3794,586999016,6.463383918176789
Italy,Q477918,2016,11,1367,621975497,2.1978357774438178
Italy,Q477918,2016,12,914,595419543,1.5350520666400096
Italy,Q477918,2017,1,859,683578113,1.2566230305855333
Italy,Q477918,2017,2,987,620723941,1.590078833450376
Italy,Q477918,2017,3,1322,643084025,2.0557189241328144
Italy,Q477918,2017,4,1641,597523379,2.746336055915228
Italy,Q477918,2017,5,3254,627194797,5.18818079417199
Italy,Q477918,2017,6,7365,548516915,13.42711555212477
Italy,Q477918,2017,7,10449,526097767,19.861327409891857
Italy,Q477918,2017,8,10096,536619566,18.814073581506342
Italy,Q477918,2017,9,17401,567575369,30.6584833493717
Italy,Q477918,2017,10,4737,578802242,8.18414245188774
Italy,Q477918,2017,11,1453,580709396,2.502112089124868
Italy,Q477918,2017,12,821,556813990,1.474460079568044
Italy,Q477918,2018,1,1167,663772832,1.7581316133167681
Italy,Q477918,2018,2,1049,589438956,1.7796584180974966
Italy,Q477918,2018,3,1155,622558062,1.8552486434590578
Italy,Q477918,2018,4,2364,578596057,4.085752005046934
Italy,Q477918,2018,5,4997,666941283,7.492413691236444
Italy,Q477918,2018,6,7726,611677543,12.630838075413862
Italy,Q477918,2018,7,11870,598707715,19.826034812329084
Italy,Q477918,2018,8,16748,591948676,28.292993428369456
Italy,Q477918,2018,9,13785,581254644,23.715939549551365
Italy,Q477918,2018,10,4678,618023135,7.569295929350606
Italy,Q477918,2018,11,1674,622295959,2.690038358420386
Italy,Q477918,2018,12,996,619870541,1.6067871178282047
Italy,Q477918,2019,1,1140,728541140,1.564770933869294
Italy,Q477918,2019,2,1058,630313516,1.678529768351025
Italy,Q477918,2019,3,1639,640943909,2.557166043682615
Italy,Q477918,2019,4,1732,622685729,2.781499429546104
Italy,Q477918,2019,5,2538,654133544,3.8799416774749593
Italy,Q477918,2019,6,6912,583800349,11.839664042407072
Italy,Q477918,2019,7,10446,602840994,17.327952319048826
Italy,Q477918,2019,8,13159,620168709,21.218419776803024
Italy,Q477918,2019,9,8323,620900854,13.404716624854247
Italy,Q477918,2019,10,4019,622406251,6.457197358707119
Italy,Q477918,2019,11,1432,621644020,2.303569171308042
Italy,Q477918,2019,12,1121,608819942,1.8412668880678682
Italy,Q477918,2020,1,1226,682619311,1.7960230251968363
Italy,Q477918,2020,2,1254,591320858,2.1206760814109487
Italy,Q477918,2020,3,1712,738000719,2.3197809377743983
Italy,Q477918,2020,4,2394,873511786,2.7406613606928483
Italy,Q477918,2020,5,4964,824269570,6.022301660365795
Italy,Q477918,2020,6,5306,622888901,8.518373005975265
Italy,Q477918,2020,7,7114,588884242,12.080472684816721
Italy,Q477918,2020,8,9146,602987441,15.167811762102687
Italy,Q477918,2020,9,6633,586173319,11.31576580680227
Italy,Q477918,2020,10,2407,615576002,3.910158927865417
Italy,Q477918,2020,11,1588,735976856,2.157676545198318
Italy,Q477918,2020,12,1171,725163318,1.6148086519732097
Italy,Q477918,2021,1,1204,796221601,1.51214184403922
Italy,Q477918,2021,2,1111,662764204,1.6763126211324473
Italy,Q477918,2021,3,1558,768570778,2.0271392623777325
Italy,Q477918,2021,4,1731,703218495,2.4615393541377206
Italy,Q477918,2021,5,2575,689670137,3.733668984423491
Italy,Q477918,2021,6,4824,595186183,8.105026860141342
Italy,Q477918,2021,7,5819,586606062,9.919774746548732
Italy,Q477918,2021,8,6559,621041641,10.561288594817428
Italy,Q477918,2021,9,6497,580191651,11.198023943988122
Italy,Q477918,2021,10,3803,603008075,6.306714881056942
Italy,Q477918,2021,11,1282,594588135,2.1561143328230057
Italy,Q477918,2021,12,800,610725786,1.3099168535844334
Italy,Q477918,2022,1,894,733881704,1.218179980679829
Italy,Q477918,2022,2,717,616432064,1.1631452058924696
Italy,Q477918,2022,3,904,623457416,1.4499787424134192
Italy,Q477918,2022,4,1028,583061494,1.7631073404411781
Italy,Q477918,2022,5,2458,592116904,4.151207275784851
Italy,Q477918,2022,6,4455,539115806,8.26353067452079
Italy,Q477918,2022,7,5246,564273534,9.29690953749392
Italy,Q477918,2022,8,5795,621798635,9.319737409844908
Italy,Q477918,2022,9,4026,686761567,5.862296601114255
Italy,Q477918,2022,10,2563,650044548,3.9428067013031853
Italy,Q477918,2022,11,1034,639998096,1.6156298064986743
Italy,Q477918,2022,12,640,609120662,1.0506949442473519
Italy,Q477918,2023,1,788,674542870,1.1681985460761004
Italy,Q477918,2023,2,815,617091302,1.320712182068643
Italy,Q477918,2023,3,1016,670132710,1.5161176060186645
Italy,Q477918,2023,4,1331,639531435,2.081211223026121
Italy,Q477918,2023,5,2502,689831692,3.6269716642708265
Italy,Q477918,2023,6,4232,637575950,6.637640582271023
Italy,Q477918,2023,7,5628,616216214,9.133157927584165
Italy,Q477918,2023,8,6321,655868589,9.637601351876906
Italy,Q477918,2023,9,4726,608737696,7.763606609307139
Italy,Q477918,2023,10,3142,643656356,4.88148679137723
Italy,Q477918,2023,11,1192,610860847,1.9513445752073222
Italy,Q477918,2023,12,813,632781811,1.2848030488031839
Italy,Q477918,2024,1,929,815241457,1.1395396934530526
Italy,Q477918,2024,2,1386,673013412,2.0593943230361655
Italy,Q477918,2024,3,1849,678715065,2.7242654470915566
Italy,Q477918,2024,4,2089,633273237,3.2987340660347533
Italy,Q477918,2024,5,2186,624786000,3.4987979884312392
Italy,Q477918,2024,6,2844,567280519,5.013392677424201
Italy,Q477918,2024,7,3827,542720697,7.051509222247332
Italy,Q477918,2024,8,4816,590909563,8.15014733481306
Italy,Q477918,2024,9,3701,548986844,6.741509455916943
Italy,Q477918,2024,10,2801,587890712,4.764490989270809
Italy,Q477918,2024,11,1039,568209586,1.828550636243578
Italy,Q477918,2024,12,693,555185893,1.2482305633799669
Italy,Q477918,2025,1,738,664329198,1.1108950234639543
Italy,Q477918,2025,2,702,567912964,1.2361049042719159
Italy,Q477918,2025,3,921,586926448,1.5691915113697517
Italy,Q477918,2025,4,1104,564108268,1.9570711202552344
Italy,Q477918,2025,5,1880,613335693,3.065205598592156
Italy,Q477918,2025,6,3107,547485053,5.675040775953385
Italy,Q477918,2025,7,6221,530094090,11.735652438607643
Italy,Q477918,2025,8,6581,575411720,11.437028081388402
Italy,Q477918,2025,9,4299,568936125,7.556208528681493
Italy,Q477918,2025,10,1617,559959619,2.8877082295464596
Italy,Q477918,2025,11,985,576392746,1.7089042269105863
Italy,Q477918,2025,12,587,590634354,0.9938466938548582
Spain,Q477918,2015,7,13800,1084073687,12.729761976041763
Spain,Q477918,2015,8,31293,1183651149,26.43768818746781
Spain,Q477918,2015,9,21190,1302757714,16.265495703677715
Spain,Q477918,2015,10,12536,1374261587,9.121989669642131
Spain,Q477918,2015,11,7474,1283390457,5.823636882473718
Spain,Q477918,2015,12,4035,980353796,4.1158610457402665
Spain,Q477918,2016,1,10590,1168242955,9.064895238336788
Spain,Q477918,2016,2,16176,1257904425,12.859482547730128
Spain,Q477918,2016,3,12377,1320585067,9.372361015801188
Spain,Q477918,2016,4,8145,1323426483,6.15447862395542
Spain,Q477918,2016,5,9326,1369674796,6.808915537641243
Spain,Q477918,2016,6,14720,1207233978,12.193162442616405
Spain,Q477918,2016,7,12166,1091540993,11.145710585328425
Spain,Q477918,2016,8,13633,1217440254,11.198085454466993
Spain,Q477918,2016,9,11056,1286519399,8.593729724241802
Spain,Q477918,2016,10,9472,1320390919,7.173633098880772
Spain,Q477918,2016,11,5213,1319757795,3.9499671983373283
Spain,Q477918,2016,12,3277,1077255057,3.0419908253909456
Spain,Q477918,2017,1,3939,1271316862,3.0983621139133444
Spain,Q477918,2017,2,3958,1348214389,2.935734874433238
Spain,Q477918,2017,3,5268,1440457151,3.657172305571761
Spain,Q477918,2017,4,7069,1232179978,5.7369865816793855
Spain,Q477918,2017,5,8832,1367112436,6.460331840621191
Spain,Q477918,2017,6,10504,1162370070,9.036708937283631
Spain,Q477918,2017,7,12709,1037758525,12.246586940829998
Spain,Q477918,2017,8,14942,1149099454,13.003226089775865
Spain,Q477918,2017,9,11621,1160045439,10.01771103898974
Spain,Q477918,2017,10,8812,1250697677,7.045667519857399
Spain,Q477918,2017,11,4763,1194204193,3.988430142783798
Spain,Q477918,2017,12,2339,895866155,2.6108810863604957
Spain,Q477918,2018,1,2998,1042433307,2.875963363668694
Spain,Q477918,2018,2,3215,1069050831,3.0073406303727013
Spain,Q477918,2018,3,4127,1174538019,3.513721934274824
Spain,Q477918,2018,4,5302,1197604118,4.427172485724536
Spain,Q477918,2018,5,9772,1303371274,7.49747995443392
Spain,Q477918,2018,6,10464,1118522886,9.355195258829957
Spain,Q477918,2018,7,10810,1089041498,9.926159856949731
Spain,Q477918,2018,8,14827,1116217878,13.283248989495222
Spain,Q477918,2018,9,14158,1128713718,12.543481818478261
Spain,Q477918,2018,10,9822,1214746874,8.085635131257806
Spain,Q477918,2018,11,5537,1150539344,4.812525559317161
Spain,Q477918,2018,12,2826,907779651,3.1130902712865502
Spain,Q477918,2019,1,3458,1047210773,3.302105067248005
Spain,Q477918,2019,2,3226,1065383272,3.028018258578402
Spain,Q477918,2019,3,4269,1196645418,3.5674728167471246
Spain,Q477918,2019,4,5008,1155839263,4.3327823861958565
Spain,Q477918,2019,5,7291,1279632499,5.697729626043203
Spain,Q477918,2019,6,12615,1121217911,11.251158116756129
Spain,Q477918,2019,7,11228,1095803684,10.246360880093556
Spain,Q477918,2019,8,12333,1151327255,10.711984751894022
Spain,Q477918,2019,9,11470,1208190397,9.493536803868505
Spain,Q477918,2019,10,11155,1305419207,8.545147750380847
Spain,Q477918,2019,11,5522,1220619606,4.523931921834131
Spain,Q477918,2019,12,3327,987072537,3.3705729571929117
Spain,Q477918,2020,1,4773,1093703312,4.364071999811225
Spain,Q477918,2020,2,5786,1085839755,5.328594733575582
Spain,Q477918,2020,3,11459,1287418576,8.900757075917786
Spain,Q477918,2020,4,10849,1563272648,6.93992824212709
Spain,Q477918,2020,5,35926,1561631581,23.00542614346629
Spain,Q477918,2020,6,27937,1266440696,22.059461677311734
Spain,Q477918,2020,7,12473,1139396140,10.947026729439333
Spain,Q477918,2020,8,13417,1150249924,11.664421548790296
Spain,Q477918,2020,9,8294,1213319807,6.835790491632516
Spain,Q477918,2020,10,6021,1340310737,4.492241861373674
Spain,Q477918,2020,11,4937,1330639881,3.7102450260920747
Spain,Q477918,2020,12,3935,1086684081,3.621107614256107
Spain,Q477918,2021,1,5462,1124752982,4.856177389534585
Spain,Q477918,2021,2,5752,1118905246,5.140739147093068
Spain,Q477918,2021,3,6100,1295496917,4.708617921010459
Spain,Q477918,2021,4,7212,1249861892,5.770237532772141
Spain,Q477918,2021,5,6458,1260474646,5.123466799188598
Spain,Q477918,2021,6,7429,1053763105,7.049971634753714
Spain,Q477918,2021,7,7660,1006424951,7.611099061473884
Spain,Q477918,2021,8,9377,1003364236,9.345559332852282
Spain,Q477918,2021,9,8143,1001767671,8.128631254262148
Spain,Q477918,2021,10,6307,1033306762,6.103705338957223
Spain,Q477918,2021,11,2866,994699379,2.881272533698847
Spain,Q477918,2021,12,2145,881750165,2.432661864032654
Spain,Q477918,2022,1,3156,973764589,3.2410297474885894
Spain,Q477918,2022,2,2907,989726160,2.9371760770676203
Spain,Q477918,2022,3,3439,1066342330,3.22504312475338
Spain,Q477918,2022,4,3338,966508246,3.453669447534129
Spain,Q477918,2022,5,5585,1028732622,5.429010299237891
Spain,Q477918,2022,6,5645,962341122,5.865903338172013
Spain,Q477918,2022,7,6086,1030912885,5.903505609981779
Spain,Q477918,2022,8,6696,1186492273,5.643526007185383
Spain,Q477918,2022,9,7047,1426095949,4.941462743051379
Spain,Q477918,2022,10,6469,1431003386,4.520604258025145
